id,WTT,PTI,EQW,SBI,LQE,QWG,FDJ,PJF,HQE,NXJ,TARGET CLASS
0,0.9139173265804122,1.162072707738686,0.5679458536608835,0.7554638959888053,0.7808615715474211,0.3526077229335367,0.7596969140337959,0.6437975644205896,0.8794220913503251,1.2314094373345865,1
1,0.6356319040582334,1.0037216291809468,0.5353423517706737,0.8256448459795241,0.9241089292160148,0.6484502366838869,0.6753343122306434,1.0135459920525625,0.621552215350488,1.4927016046356893,0
2,0.7213598079583814,1.2014926236186863,0.921989733476548,0.8555949834078469,1.5266293883585085,0.720780887111782,1.626350711360958,1.1544831470276795,0.9578770228983207,1.2855967931952772,0
3,1.2342044015229892,1.3867262910227907,0.6530463056350606,0.8256244452701601,1.142503540047211,0.8751279212294097,1.4097080602602086,1.3800025459668137,1.5226920462447513,1.1530930248076359,1
4,1.2794908243775642,0.9497495573001323,0.6272800413029391,0.6689760819458959,1.2325373035658138,0.703727439100354,1.1155955027340818,0.6466906982053768,1.4638117509917998,1.4191665765843762,1
5,0.8339278078689033,1.5233022929842908,1.1047426719384665,1.0211389584916786,1.1073771190865573,1.010929535311455,1.2795375385634955,1.2806765605028951,0.5103502606885828,1.5280436719933008,0
6,0.944705324810325,1.2517613526416198,1.0748851233360022,0.2864729977042959,0.9964395359424398,0.428860233015393,0.9108049813806518,0.755304749443188,1.1118003206440747,1.110842304587948,0
7,0.8161738510447393,1.0883924418757835,0.8953432762342457,0.2438595724145306,0.9431227441630197,1.0451312781199018,1.1465359906964625,1.3418855002379353,1.2253240400987548,1.425784074075056,0
8,0.7765506447555577,1.4638122919815997,0.7838247603538856,0.33727798770452055,0.7422151578418024,1.072756125859452,0.8802998386864508,1.312950717261793,1.1181651614725663,1.2259216224600746,0
9,0.7722800983995451,0.5151114025789205,0.8915958817649459,0.9408615818708196,1.4305683180197413,0.8858762896892228,1.2052313213505024,0.5968577140172409,1.542579616778506,0.9818794904784506,1
10,1.2849990040490136,1.3310177465842807,0.618910313209785,0.657016785859359,1.0371909042607972,0.7173455687710786,0.7785005508674647,0.5993173608618111,1.2456758680994175,1.441694553152948,1
11,1.0643562445757082,1.4148845263201257,0.8967976148191213,0.6290880446545236,1.447704295196084,0.7919232692772614,0.9216755592660112,1.2372488986562182,0.5642809685035601,1.4236682647256556,0
12,0.6829530447496084,1.2547227175529716,0.9988704223479321,0.39770139558561657,1.0116214955505871,0.5678626561514217,1.3351199228410378,1.0937350642824266,0.8470152782170418,1.3747785844153046,0
13,0.9533179521807383,1.3189868456244938,0.5629211795359574,0.9055030139695552,1.248313546354401,0.6777951280327115,1.0173049197833077,0.5280651235170796,1.5417116669597262,1.1189600278680252,1
14,0.8012684651669667,0.9363900202768077,0.6969596024655909,0.97244008276352,0.8512992073685547,1.4431186437361139,1.1944758723294042,1.6414956847259414,1.1187371898357825,1.4265728063537206,0
15,1.0616909688729523,1.0448917200883072,0.5997289127307407,0.4652851033266815,0.9302882211291029,0.9743407705348972,1.2134499031622803,1.2475512449711672,1.2176248086532675,1.6231539362314389,1
16,0.7156447382137914,1.3785941313573975,0.9977967126919443,0.6749960576368299,1.2289282483981685,1.2232933841660856,0.5893461378067968,1.5599000010824744,0.8453239547721005,1.2487142712611825,0
17,0.8997915925056533,1.2258752018357808,1.330887212967689,0.3359894094466541,1.2735703873764825,1.1003605996238763,1.019616601003854,1.2238908885963478,1.1134413540442019,1.4901513720735597,0
18,0.8838129518549629,1.2758912269124052,0.9240655020062356,0.6688135835486453,1.269021128940495,1.3820934335375488,0.7282861785100792,0.7267229145853135,0.9758332454880194,1.6538146161831186,0
19,0.768310814718143,1.3943037810530128,0.8231175284789995,0.6120722368151168,1.2674141880767773,0.8819434717143285,1.1041781539429707,1.6609977809074516,0.7428853903371336,1.098704219810838,0
20,1.252863829726356,1.6618203295802507,0.9221975978344624,0.8750997893333804,1.4138518502519837,1.3304864859041228,0.8972730416734052,1.2809720066439747,0.736994289242539,1.1929655069313059,0
21,0.6124883281505922,1.3389812777148054,1.0726062283884108,0.7991930556815331,0.7226671118704198,1.139863388859353,0.9521532652784285,1.7419189403537028,1.0210072032169977,1.1992026084277267,0
22,0.6616516796635923,0.603561179189487,0.8841526290589251,0.4845252663016759,0.8322805549833094,1.0946539042183578,1.1561422643380612,1.3519791058998032,0.8433533628847394,1.4892083611324909,0
23,1.2776379622478955,0.9250028931182269,0.1709236280526556,1.057583266450316,0.995937643182956,0.9340525027323194,0.8777937123099377,1.0246839304175897,1.3931010525103433,1.22841069805588,1
24,1.1099530782372866,1.3634610476757212,0.647338964949469,0.3681381614183057,1.340851233705196,1.0885023149573883,1.071250324566456,1.132470741751323,0.7942874734814329,1.3784603357038456,0
25,0.5768393880646842,1.3190688081232933,1.1151116830678685,1.1319648250172127,1.5121613415827406,0.9546642272500373,1.101879740488028,1.0275915838423215,1.253366531926256,1.5905631456033518,0
26,0.8559268409002599,0.8596017558739408,0.8342336086059874,0.9056748104852618,1.1879947583734125,1.3987658762673483,0.9077560923977318,0.8666834570711334,1.7204399474236345,1.4283495182411237,1
27,0.9124034971067919,0.9356387057909005,0.5273029568939103,0.66953788705096,0.9792970849300706,0.7696003486925488,0.5344401855995703,0.6974521202342583,0.9859163806856037,1.541797614565934,1
28,0.6777784687774369,1.040820453140475,0.6557765653381392,0.47942506797390194,1.1193989752591258,1.2266946215853196,0.9718490666642221,1.0870903255009905,0.36515660986139775,1.1672394869722758,0
29,1.3930812244387965,1.1935588288222074,0.7661703698390682,0.9611502455872886,1.2250383474584967,1.1299039373130295,0.6347566388130244,0.509353298145014,1.380974604723617,1.4062520058862673,1
30,1.372113751495482,1.120192480289185,0.4701868483174356,0.9614909849438997,0.9774075065156522,0.8906270085995646,1.2855781378365936,0.9039827854981932,1.362030113255802,1.5749672603625866,1
31,0.8140052893054539,0.596725790320938,0.3889306094236642,0.6266178302380991,0.6638187661948898,0.9849428449877609,0.778532197167443,0.8401999846686004,0.812727504347692,0.74104773701141,1
32,1.605452047899693,0.5496354545977694,0.6063241908371877,0.7718319538103644,1.1205961822029975,1.1489931405786231,1.1515984257165195,0.6803956639672846,1.244797083192656,0.9580324817861823,1
33,1.0640134353736972,1.3654476012094343,1.0361138855991836,0.7271835604500125,1.094509476239847,1.0393668065124126,0.7337752069218941,1.1598912312287268,1.6371194002410767,1.5232337388291597,1
34,1.223551680475862,1.003470683777292,0.498671343873877,0.5698403857533578,0.9867984054065585,0.9240527040719875,0.8691866202946212,0.8405121006127266,1.5796117033876969,1.359450072200589,1
35,0.4557830489941793,1.0540430236944476,1.2020980434858317,0.7367066823174624,1.365013923538095,1.231625311448146,0.8026729372784691,1.133633191811246,0.9141578679240843,1.5828294355601633,0
36,0.42937200504972994,1.0857856079556047,0.7669816650236949,0.6780207719209472,1.2987578576825367,0.9377050490955077,0.9864956652095689,1.2227382145601617,0.6492335960702618,1.4930392329750002,0
37,0.9800290743468631,1.443143650471915,0.795674985470538,0.5150469258142845,0.7490908935352308,0.8138080921188664,0.9292001091953114,0.7003587570144432,1.4917387669809747,1.3034293182853645,1
38,1.291348880266143,0.8576614540014977,1.022850870980417,0.47330855375440106,1.2631278802356498,0.97166314872735,1.039442874120983,0.7448585299561221,1.6784370672007245,1.141281646838869,1
39,0.3423861335028967,1.0912994001249683,0.8917589238072412,0.564600324555921,0.5919568076619744,1.1646155925014647,1.103144858988872,1.33012266177771,0.9037876381297127,1.1882690142739003,0
40,1.0510960958371105,0.5693348894789234,0.5546655128694725,0.48880350446649956,1.1833604822693986,0.6197004651737519,0.9661774830815238,0.7474662035132893,1.2247206202221188,1.2420881002397657,1
41,0.6835077188771567,1.6069206183029692,0.9164771759687467,1.0987496235799796,0.8077992844908164,0.8863844365460174,0.8499935623256358,0.976009157759598,1.0902258702873653,1.6585473695578625,0
42,1.271696702633622,0.9318869549226617,0.7736473882798438,0.5211039985897288,1.0866489046331653,1.203040989700486,1.1020308071309872,0.9205815828438679,1.1865102186494292,1.7353416358729479,1
43,0.7543683048331964,0.8591531832406194,0.845686848201672,0.8720073230320555,0.6357640490847025,1.2639397092323281,1.4745026604984306,1.5106189371850431,0.6591950514351181,1.274350297094202,0
44,1.0427278626556602,1.0231505712483004,1.400543493244708,0.8364052439579379,0.600609495148613,1.1027008258173037,1.0874615154606484,1.565822847863717,0.6002082213838216,1.390821357565386,0
45,0.9670538002236413,1.0079318742283951,0.8838382321471021,0.3577030713648989,0.843995085990221,0.3600381751802846,0.7579739421367545,1.0650222294678682,1.024564017399638,1.2748020525111534,0
46,0.6668342702631934,1.2411590275792814,1.1770842010037144,0.6812752661140262,1.0451616996488065,0.9421137613466889,0.985035923685105,1.2834866396090505,0.9007618749076379,1.7759326324371942,0
47,1.035563114273372,1.3036700087359139,0.9735418936054845,0.8555158166428533,1.1143705368825738,0.6726016994821391,1.399703729091959,1.0025609132934523,1.7497597291265876,1.2067958713984965,1
48,0.8119285023917664,1.4055002261939873,0.9408635196010374,0.6734008020069695,1.2193039348974986,1.2331279792965741,1.1523152044795753,1.4206692449591949,1.148010883503726,1.604584064876156,0
49,1.1057878219074593,0.683749775625744,0.19436573957761227,0.7497146519696594,1.0083327436669216,1.266938555019228,1.046832118965652,0.9945154449576183,1.3208215782272188,1.0250993182080819,1
50,0.876632791231461,1.2517262845995492,1.0731937174889985,0.8699171273976818,1.0502807359416437,1.5074240361383002,0.7117281262602216,1.7092144295671623,0.9663919215706137,1.2278441294589042,0
51,1.51503909642532,0.9005809904603852,0.6131687313104677,0.6674354513441034,1.164377067274272,0.8797493076931261,0.7335472016224399,0.5645303497257295,1.2200107865409275,1.3377828810394925,1
52,1.072980825186249,1.0849766841964468,0.5299723001579897,0.40197052918365084,1.0168921882210844,0.7200798056627427,1.0836717565652703,0.8326403808701984,1.5162465840502959,1.1694876809333479,1
53,1.2876165423390726,1.143478574547716,0.5364872093783652,0.6699547331729616,0.7774501328117995,0.8448704920279387,0.6462972643933304,0.7761334005762183,1.4861149416764645,1.29629953481304,1
54,1.6728167555831346,0.8820131299591508,0.5832705336154076,0.7435564471585216,0.8053592211850233,0.844470810632092,1.1191065225076822,0.6982599635809834,1.1820221136175961,1.305826982633028,1
55,1.0496707023038592,0.955805232291402,1.1925299661642308,0.9635471252799906,0.8822636898319365,1.2187027353920765,0.7932542074182549,1.7854196250383634,1.1382222066069554,1.4655718313518888,0
56,0.9924136781423408,1.2512032034426053,0.3780466395052905,0.5345517089186405,0.9295185341761097,0.845214515100936,0.9932975338840059,1.5014548448156395,0.829885114905469,1.1549327662815838,0
57,1.1657563045402264,1.2419318880288719,1.1869647990916568,0.43829884240522965,0.7411288284495505,0.5398072268885368,0.7612036344481447,1.1281685362993432,1.111126867962131,1.4460247212345738,1
58,1.4034172577342798,1.1581302052894091,0.5792853367362063,0.6909880139728422,1.2473978337436589,0.6915634945757851,0.817470012180858,1.0275480296269333,1.2683346238031934,1.5266325020383062,1
59,0.6054300984696943,0.6152522629351653,0.8112484424726514,0.8797584935348545,0.8789183385324181,1.0053139909817892,0.9862262792508354,0.7841143262567882,1.5094020946914537,1.5702830529246548,1
60,1.0680918859569482,0.981025703675501,1.0607194731037348,0.5364038460006448,0.47641741762186973,1.0447771514576414,1.525312775963254,1.2737905321265512,0.7651250347675275,1.306872109356813,0
61,0.3808650950874042,1.1754791586272746,1.151220687682399,0.5694661856847443,1.1986470592977505,0.9403934540166096,0.9354747663896844,1.2354044279036176,1.3658701853790527,1.3757640686178525,0
62,1.0467072452661497,0.7146883903573619,0.7674533256981432,0.8146689387151527,0.7665536104023218,1.000397871653621,1.4567225053211976,1.5058830871222217,1.3098641963977204,1.461480032727878,0
63,0.6271078874171689,1.3024610650171902,1.0122080925646333,0.9286065323996293,1.4144060035028296,1.0013383348797371,1.1724797222999046,1.4812936505414582,0.7336291266780166,1.5100414787957734,0
64,1.421117292406936,1.3339170716655349,0.8374453493595121,0.45640234072105523,1.0517419975772901,0.940913602857682,0.8267361185857552,0.8416522943563973,1.3054916813362263,1.4844060416388938,1
65,0.7882780820330564,1.1369009492898707,0.5370147352596559,0.5042317579821601,1.0587619113864808,1.1841217810427178,1.0244844444743006,0.8741379186905784,1.2053809827675688,1.6166964912145383,1
66,1.721779168965468,1.1595823270978054,0.7127178899809794,0.5413692651487556,0.7159460249819936,1.179927196215996,1.0574226215763292,0.9878995265892944,0.7911648910537397,1.0240585145563228,1
67,0.8025839489148171,1.0753594666523403,1.0441957713608587,0.6545261173693389,0.9836629389519826,1.1351897172951202,0.9898655344962518,1.4975687069763564,1.3028823960106797,1.6899885167025324,0
68,1.4427875810717772,0.9053188154665563,1.1586774074608104,0.575526208199218,1.196053845589798,0.6580823745850006,0.8378698821933868,0.7310676492111197,1.559117149981824,1.1518241319261635,1
69,1.2126577846566884,1.1276236535629955,0.785995570090722,0.5010812423799265,1.3666835283100227,0.967339942666665,0.596952155963312,1.2169791158505368,1.0408129357952225,1.545026935706078,0
70,1.1989994953682368,1.0242945097681138,0.7443147663191609,0.38913944054398564,0.8449839151788827,0.6223703528588784,0.7832239280274533,1.4874278938221288,1.2571613633013146,0.937234603219097,0
71,0.8602556222225428,1.5225853770837832,0.9513141043084207,0.4227906152888966,0.5869667635122215,0.8036095442633157,1.0962323722896195,0.9045219139233154,1.2309287324759024,1.3016033203922268,0
72,1.2258943624330634,0.6070084916886029,1.1667215742639934,0.5596114931096303,0.5276019843692014,0.7653983686378293,0.7190590620985055,1.0240849742500153,1.3211005441922914,1.334634165060907,1
73,0.8728987750709735,1.542480021788796,0.7899220786599719,0.7223379208539341,0.691972497989658,1.3482924360508888,0.6180898722671455,1.3086429671572166,1.2407553528237028,1.2303567051173252,0
74,1.2617533285862281,1.2978900040567307,0.7646107115134815,0.6768998688079432,1.2069996685975437,0.5564210768298996,0.5141344470842424,1.0556147589835163,1.4450584886525428,1.0780923134357248,1
75,0.9314879581538931,1.3960311169857476,0.9309579350600523,0.4576421923453421,1.3642432718705257,0.7907150087577551,1.1863926973377057,1.3649218945240056,1.1267198090445005,1.4232081649208315,0
76,0.5840248272647587,1.3691202454306397,1.202767637707422,0.939118376030124,0.9298730996839504,1.432722760772609,1.6644931514884966,0.9044009193555275,0.9514340951807267,1.0260358118319788,0
77,1.146780922672859,1.2768955374056326,1.155070193492644,0.2551123684203741,1.0194066939568867,0.6307711336885449,0.7086727403523504,1.1727425211259606,1.2431572344745587,1.1110689269325278,1
78,1.613931185258299,0.9421562997803284,0.6953351379544473,0.5898242749039723,0.9694374282757472,1.020398470899728,0.9286876030404616,0.5975819649551095,1.3786166579420276,1.216682550111462,1
79,1.4195080769409154,1.1008592737644927,0.4177732376628207,0.5743966323257748,0.8998850182370447,1.0948746660155129,0.9266698414261947,0.7446457483502562,1.4239989931486174,1.1559861753864888,1
80,1.5285814971966691,1.2168819267677353,0.9800143342939157,0.499955695872071,1.0303117796364503,0.8816400502588232,1.4167237945471283,0.9111312742645418,0.9670042627295945,1.4749180203122019,0
81,1.4225798163378602,1.714327544673898,0.8606165173686953,0.660838031276076,1.1040979349331503,1.0511055193763286,0.8415461632024178,1.1559823071084034,0.9698115208568442,1.3360152742318698,1
82,1.108384725607093,0.9967782293844596,0.30017644796839915,0.5469916956727074,1.2610847689743572,0.6237953447151915,0.7578645589498231,0.8772726740085233,1.0615842987917616,1.07806055481452,1
83,1.3555991265865301,0.9600494506527155,0.7309118762402614,0.5095524546895007,1.1166938441958765,0.7307783057657855,0.5208158931865245,1.0978266108376218,1.3766410891804257,1.3030878812142492,1
84,0.8060709353637538,1.0655183891456017,0.9777768488455397,0.15574591461708676,1.058471070172548,0.764292135322389,1.2586264987734754,1.3270642126889167,1.0534514179518433,0.9043587601952443,0
85,0.7627725084047081,1.500366902459581,1.1622526367034622,0.5881928799611784,1.215805446669525,1.1518060543916682,0.9088965506231449,0.9961908547953571,0.7683838712574755,1.60486991146121,0
86,0.9490242755486468,1.308746500317986,0.29411195386113054,1.0700260069684826,0.9985294107709777,0.6098591556963431,1.3359851890156638,1.2191618359206642,1.2843253365962104,1.0701755164223854,1
87,1.1422156074351149,0.6784678296076605,1.0278939189131184,0.7917640723131295,1.0591195775348932,0.8724868202356608,0.8838441903456692,0.8919364448568363,1.5980038483562775,1.6555290000721876,1
88,1.642932700403022,0.8554450158629388,1.0148169276389019,0.8090887320439464,1.0266171750443256,0.6470128736916305,1.1855895072567395,0.6599327998805771,1.3726148461066745,1.338873680078023,1
89,1.1685926391173078,0.8280977089837968,0.403957444052397,0.8300618011101932,1.0701500139325455,0.9725575487899417,1.6705741910252496,1.037831658966025,1.1509513366116244,1.2798553300173152,1
90,0.8791098913433201,0.7604920793186868,0.9329200889834035,0.33775540138117455,1.0266938713619111,0.942479663165388,1.0862578568829007,1.084317351180613,1.4705786990593754,1.4949127369422541,1
91,1.344949098363743,1.06190630268205,0.3989902061776267,0.4296312515351667,0.902597757492331,0.9556722762357729,1.0831677654657703,1.0135036808838214,1.1833582011641615,1.3721193991808922,1
92,0.7883381519561461,1.1460205136622954,1.4177539565004353,0.8952465922543625,1.090957819237527,0.8754696174259894,0.9776758075969905,1.2299468172780461,1.106330722833182,1.812357282875531,0
93,1.5438916511455059,0.7975026801619354,0.575250080539996,0.47359403544415146,0.8918679213982079,0.7985383255476833,1.221142253569595,0.7896045482947187,1.1493506901577124,1.1946942472514115,1
94,1.1702131580472446,1.029377290750709,0.7251636409378696,0.2853076682410378,1.3149087438070282,1.080470616474003,0.8252994525384271,0.8447823517256912,1.1351724299078982,1.4531190569926724,1
95,0.9902859655194887,0.9322896394535549,1.1024613675566535,0.7799323617363209,0.8564466929595668,0.664937844783025,0.924293077894105,1.0030303615327878,1.8856900849797629,1.1154599487187329,1
96,0.8166346704557469,0.9473353076456918,0.9989018859719188,0.7229783185967891,0.7425782520228503,0.6757262929595036,0.7665185529655743,1.2245634324633705,1.5378932722581222,1.5667190496352716,1
97,1.1442468218129875,1.1761930293334815,1.0477873557305557,0.7628757926042096,0.5153384674487007,1.3802744700166167,0.5598989205590217,0.9222721162643169,0.6554857404807553,1.4378483949744636,0
98,0.30656449704695454,1.3220825537786234,1.312386721149175,0.578244954614684,1.1915517514987841,1.1137575367369286,0.9804531456083978,1.1419450474986101,1.1108825128472584,1.2397686209439789,0
99,0.7531181790680975,1.0822484759842812,1.263566932976839,0.26580206092593595,0.9599673305138462,0.9033098997888971,1.0824066560471655,0.8391236263114713,0.9416144682912974,1.5260588254199474,0
100,0.6177235005404365,1.4481308317946697,1.1689553821252758,0.8104920402352481,0.8918620003373076,1.2146935790818565,1.2083378506169928,1.428691026905144,0.975782697795291,1.5504815650390733,0
101,0.9976501472442236,1.2049889387384782,0.7462640122972056,0.4144855940405955,1.1782950895462256,1.1455070120129025,0.7790742553185253,1.4403264450929019,1.2743050705564432,1.4241045602206845,0
102,1.2346227275375907,1.593329326876213,0.5286625013133357,0.5498773284230092,1.1013745857925583,0.7822821965875177,1.0921008330294002,0.9629924143532826,1.090155678068636,1.3041134800697582,1
103,0.6165327231729667,0.8762259551133128,0.5414002251544784,0.7415164082394982,1.2733547177554319,1.182051543423524,0.815312568368814,0.8114862781929442,1.4268613007230206,1.4480873863080892,0
104,0.9090502543291838,1.2136778845530698,0.52456713258229,0.8761383397619387,0.48023068198154983,0.9385985798966879,1.1511100736969107,1.2405497273506665,1.5561980103421198,1.2017593922562646,1
105,1.4923143883984922,0.7092038929437309,0.88483135920396,0.6923607703096155,0.5993214296279368,0.8875819436016035,0.7737537888777495,0.6076331645062156,1.3830286515475039,1.2003179720363697,1
106,0.3768963424370695,1.236556546412265,0.7109672929519211,0.4216959015561975,0.9335364299081711,1.289630517897981,0.8049153253561656,1.0021521522367578,0.9028548526948678,0.9552315788922647,0
107,0.7622755902477857,0.8899162072696822,1.4059412164171712,0.8527892483996589,0.8715210898932768,1.2518925411951662,1.203790069821983,1.2027663777143216,1.4467434047759231,1.618650497583967,0
108,1.0298463794653911,0.7588867257906589,0.4925729902990158,0.5317829531358356,1.1964690239614693,0.9758673510894784,0.6719396118583978,0.746756476487517,1.380659687886622,1.3292780723251847,1
109,0.3718986778707941,1.1056330611821126,1.1140639425790626,0.775686612729457,1.2521269088204279,0.9731788025134441,1.5119535200370686,0.9898902274993697,1.3672566303289124,1.2638937387179001,0
110,0.41186536034985355,1.0447585256835503,1.2077814974934236,0.5206320857709463,1.1797294055118526,1.232801442354104,1.3740958281214253,0.8751191030560036,1.2869702339375642,1.2339520445645582,0
111,0.9243191528213625,1.1180551464683446,0.6699715327277871,0.9329485049341584,0.539062922410932,0.44084090308465784,0.7990636360379212,0.9692134257476311,1.5407272854246525,1.0899421018395057,1
112,1.096538020700467,0.8349949446086271,0.7208124556957234,0.4624649602144435,0.9150052762069063,0.7936247011673349,0.40625806656919217,1.0346859680650136,1.4375783851753199,1.0392661209476564,1
